tile_id,quadkey,lat,lon,carrier,download_mbps,upload_mbps,latency_ms,tests,devices,distance_m,inside_stadium,section,nearest_das,das_distance_m,signal_quality
TILE_03073,032023115454803,40.8147449,-74.0746122,AT&T,176.42,20.02,33.4,104,50,110.4,True,Concourse,DAS-N1,90.8,81.8
TILE_03074,032023148909027,40.8147449,-74.0743673,T-Mobile,174.7,34.47,24.4,226,112,107.5,True,Concourse,DAS-N1,85.0,83.0
TILE_03075,032023186004779,40.8147449,-74.0741224,Verizon,194.63,32.1,25.3,98,54,108.5,True,Concourse,DAS-N1,84.1,83.2
TILE_03076,032023119637695,40.8147449,-74.0741224,AT&T,142.72,18.17,31.3,100,38,108.5,True,Concourse,DAS-N1,84.1,83.2
TILE_03077,032023120510839,40.8147449,-74.0741224,T-Mobile,154.82,36.27,8.0,96,36,108.5,True,Concourse,DAS-N1,84.1,83.2
TILE_03078,032023153670513,40.8147449,-74.0738776,Verizon,206.1,31.74,25.2,174,95,113.4,True,Concourse,DAS-N1,88.2,82.4
TILE_03079,032023189699905,40.8147449,-74.0738776,T-Mobile,184.39,30.45,26.5,197,94,113.4,True,Concourse,DAS-N1,88.2,82.4
TILE_03080,032023126776787,40.8147449,-74.0738776,US Cellular,102.42,15.23,41.9,67,16,113.4,True,Concourse,DAS-N1,88.2,82.4
TILE_03081,032023142747287,40.8147449,-74.0736327,T-Mobile,179.28,22.49,29.7,134,63,121.6,True,Concourse,DAS-N1,96.6,80.7
TILE_03082,032023184575532,40.8147449,-74.0733878,Verizon,143.75,19.09,24.7,209,84,132.6,True,Concourse,DAS-N1,108.3,78.3
TILE_03083,032023176675298,40.8147449,-74.0733878,AT&T,77.23,8.21,40.0,118,84,132.6,True,Concourse,DAS-N1,108.3,78.3
TILE_03084,032023176984875,40.8147449,-74.0733878,T-Mobile,212.47,18.81,30.6,108,69,132.6,True,Concourse,DAS-N1,108.3,78.3
TILE_03085,032023112216246,40.8147449,-74.0731429,AT&T,151.15,10.16,33.2,115,52,145.7,True,Concourse,DAS-N1,122.4,75.5
TILE_03086,032023179666245,40.8147449,-74.0731429,T-Mobile,126.59,21.72,26.0,214,73,145.7,True,Concourse,DAS-N1,122.4,75.5
TILE_03087,032023198175070,40.8147449,-74.072898,Verizon,95.1,23.86,38.5,304,84,160.4,True,Concourse,DAS-N1,138.2,72.4
TILE_03088,032023155604151,40.8147449,-74.072898,T-Mobile,203.36,24.52,33.8,190,72,160.4,True,Concourse,DAS-N1,138.2,72.4
TILE_03089,032023114530438,40.8147449,-74.0726531,Verizon,80.3,22.3,27.1,144,30,176.3,True,Concourse,DAS-N1,155.1,69.0
TILE_03090,032023129336543,40.8147449,-74.0726531,AT&T,138.1,20.28,48.1,113,25,176.3,True,Concourse,DAS-N1,155.1,69.0
TILE_03091,032023173029320,40.8147449,-74.0724082,Verizon,131.26,8.81,39.0,150,84,193.1,True,Concourse,DAS-E1,171.5,65.7
TILE_03092,032023143246759,40.8147449,-74.0724082,AT&T,52.08,16.55,39.9,236,85,193.1,True,Concourse,DAS-E1,171.5,65.7
TILE_03093,032023118200353,40.8147449,-74.0719184,Verizon,164.59,11.6,36.1,130,96,228.6,True,Concourse,DAS-E1,141.1,71.8
TILE_03094,032023142391369,40.8147449,-74.0719184,AT&T,75.4,10.5,45.4,171,152,228.6,True,Concourse,DAS-E1,141.1,71.8
TILE_03095,032023141298413,40.8147449,-74.0716735,Verizon,124.24,21.99,21.7,263,114,247.0,True,Concourse,DAS-E1,128.2,74.4
TILE_03096,032023116059467,40.8147449,-74.0716735,AT&T,134.79,18.84,37.8,120,77,247.0,True,Concourse,DAS-E1,128.2,74.4
TILE_03097,032023191480500,40.8147449,-74.0716735,T-Mobile,176.96,20.32,18.5,170,81,247.0,True,Concourse,DAS-E1,128.2,74.4
TILE_03098,032023144828127,40.8147449,-74.0716735,US Cellular,84.92,26.34,52.9,39,24,247.0,True,Concourse,DAS-E1,128.2,74.4
TILE_03099,032023118056323,40.8147449,-74.0714286,T-Mobile,190.94,42.84,20.6,108,61,265.8,True,East_Upper,DAS-E1,117.6,76.5
TILE_03100,032023192629883,40.8147449,-74.0711837,Verizon,123.01,22.3,17.0,166,126,284.8,True,East_Upper,DAS-E1,109.8,78.0
TILE_03101,032023128809682,40.8147449,-74.0711837,AT&T,94.14,22.85,47.1,247,76,284.8,True,East_Upper,DAS-E1,109.8,78.0
TILE_03102,032023158412482,40.8147449,-74.0711837,T-Mobile,112.05,23.13,17.8,222,110,284.8,True,East_Upper,DAS-E1,109.8,78.0
TILE_03103,032023160760669,40.8147449,-74.0709388,Verizon,144.98,24.48,32.2,172,82,304.0,True,East_Upper,DAS-E1,105.6,78.9
TILE_03104,032023165240664,40.8147449,-74.0709388,T-Mobile,117.89,43.75,20.2,73,48,304.0,True,East_Upper,DAS-E1,105.6,78.9
TILE_03105,032023138590610,40.8147449,-74.0706939,Verizon,141.44,18.75,20.9,68,44,323.4,True,East_Upper,DAS-E1,105.3,78.9
TILE_03106,032023128469393,40.8147449,-74.0706939,US Cellular,69.46,13.4,47.2,19,9,323.4,True,East_Upper,DAS-E1,105.3,78.9
TILE_03107,032023123097273,40.8147449,-74.070449,Verizon,208.07,16.23,28.7,213,132,343.0,True,East_Upper,DAS-E1,109.0,78.2
TILE_03108,032023134632967,40.8147449,-74.0702041,Verizon,137.57,20.59,32.1,32,26,362.7,False,Exterior,DAS-E1,116.4,63.7
TILE_03109,032023164794759,40.8147449,-74.0702041,AT&T,83.37,13.31,51.8,40,17,362.7,False,Exterior,DAS-E1,116.4,63.7
TILE_03110,032023119180696,40.8147449,-74.0699592,Verizon,61.53,7.41,23.4,15,8,382.5,False,Exterior,DAS-E1,126.7,61.8
TILE_03111,032023126101874,40.8147449,-74.0699592,AT&T,100.64,6.42,45.4,25,6,382.5,False,Exterior,DAS-E1,126.7,61.8
TILE_03112,032023131137703,40.8147449,-74.0699592,T-Mobile,40.38,28.25,31.3,14,6,382.5,False,Exterior,DAS-E1,126.7,61.8
TILE_03113,032023126518685,40.8147449,-74.0697143,AT&T,67.5,8.45,39.2,78,23,402.3,False,Exterior,DAS-E1,139.3,59.8
TILE_03114,032023171672386,40.8147449,-74.0697143,T-Mobile,162.48,14.31,26.2,60,22,402.3,False,Exterior,DAS-E1,139.3,59.8
TILE_03115,032023137599852,40.8147449,-74.0697143,US Cellular,79.24,2.0,56.9,9,8,402.3,False,Exterior,DAS-E1,139.3,59.8
TILE_03116,032023151178563,40.8147449,-74.0694694,Verizon,76.41,27.5,35.6,54,24,422.3,False,Exterior,DAS-E1,153.7,57.8
TILE_03117,032023160910357,40.8147449,-74.0694694,T-Mobile,199.27,30.65,33.7,39,21,422.3,False,Exterior,DAS-E1,153.7,57.8
TILE_03118,032023160186065,40.8147449,-74.0692245,Verizon,98.59,9.63,39.1,38,16,442.3,False,Exterior,DAS-E1,169.4,55.8
TILE_03119,032023180822453,40.8147449,-74.0692245,AT&T,54.39,9.73,44.0,30,10,442.3,False,Exterior,DAS-E1,169.4,55.8
TILE_03120,032023193172947,40.8147449,-74.0689796,Verizon,80.7,2.0,33.3,40,16,462.4,False,Exterior,DAS-E1,186.0,53.8
TILE_03121,032023131624889,40.8147449,-74.0689796,AT&T,86.11,2.0,45.5,31,12,462.4,False,Exterior,DAS-E1,186.0,53.8
TILE_03122,032023119825216,40.8147449,-74.0689796,T-Mobile,164.7,16.73,42.0,31,18,462.4,False,Exterior,DAS-E1,186.0,53.8
TILE_03123,032023189832918,40.8147449,-74.0687347,Verizon,33.98,2.0,48.0,20,7,482.5,False,Exterior,DAS-E1,203.4,51.8
TILE_03124,032023194044615,40.8147449,-74.0684898,AT&T,112.75,18.44,52.0,20,12,502.7,False,Exterior,DAS-E1,221.4,49.7
TILE_03125,032023168420941,40.8147449,-74.0682449,Verizon,37.34,22.07,31.9,62,22,522.9,False,Exterior,DAS-E1,239.8,47.7
TILE_03126,032023141909698,40.8147449,-74.0682449,T-Mobile,91.22,6.6,32.6,40,13,522.9,False,Exterior,DAS-E1,239.8,47.7
TILE_03127,032023160733558,40.8147449,-74.068,Verizon,87.54,8.42,49.1,41,31,543.1,False,Exterior,DAS-E1,258.5,45.7
TILE_03128,032023134883646,40.8147449,-74.068,AT&T,10.0,16.28,67.2,66,23,543.1,False,Exterior,DAS-E1,258.5,45.7
TILE_03129,032023134565284,40.8147449,-74.068,T-Mobile,47.12,36.62,31.3,66,33,543.1,False,Exterior,DAS-E1,258.5,45.7
TILE_03130,032023179971588,40.814898,-74.08,T-Mobile,169.03,9.54,28.1,46,15,495.9,False,Exterior,DAS-W1,222.1,50.4
TILE_03131,032023163575430,40.814898,-74.08,US Cellular,24.76,5.66,69.4,17,6,495.9,False,Exterior,DAS-W1,222.1,50.4
TILE_03132,032023156925540,40.814898,-74.0797551,Verizon,93.0,2.0,46.8,22,5,475.9,False,Exterior,DAS-W1,205.1,52.4
TILE_03133,032023122845248,40.814898,-74.0797551,T-Mobile,91.93,8.4,32.0,12,8,475.9,False,Exterior,DAS-W1,205.1,52.4
TILE_03134,032023191773854,40.814898,-74.0795102,Verizon,123.48,26.87,38.2,35,22,456.0,False,Exterior,DAS-W1,188.9,54.4
TILE_03135,032023128585269,40.814898,-74.0795102,AT&T,130.4,16.86,50.8,53,27,456.0,False,Exterior,DAS-W1,188.9,54.4
TILE_03136,032023130290398,40.814898,-74.0795102,T-Mobile,142.62,7.63,33.4,35,29,456.0,False,Exterior,DAS-W1,188.9,54.4
TILE_03137,032023150780050,40.814898,-74.0792653,AT&T,72.91,3.63,42.6,23,21,436.2,False,Exterior,DAS-W1,173.6,56.4
TILE_03138,032023156914051,40.814898,-74.0790204,Verizon,72.02,28.48,33.3,47,24,416.4,False,Exterior,DAS-W1,159.6,58.4
TILE_03139,032023186800529,40.814898,-74.0790204,T-Mobile,131.66,30.79,38.5,18,16,416.4,False,Exterior,DAS-W1,159.6,58.4
TILE_03140,032023189541845,40.814898,-74.0787755,Verizon,105.53,6.36,34.0,11,5,396.8,False,Exterior,DAS-W1,147.1,60.3
TILE_03141,032023156908633,40.814898,-74.0787755,T-Mobile,169.98,15.32,34.8,10,4,396.8,False,Exterior,DAS-W1,147.1,60.3
TILE_03142,032023131948414,40.814898,-74.0785306,Verizon,78.87,15.29,42.2,24,9,377.2,False,Exterior,DAS-W1,136.6,62.3
TILE_03143,032023178005820,40.814898,-74.0782857,Verizon,95.46,12.23,33.9,16,14,357.7,False,Exterior,DAS-W1,128.6,64.2
TILE_03144,032023132561579,40.814898,-74.0782857,AT&T,136.4,11.92,42.9,19,9,357.7,False,Exterior,DAS-W1,128.6,64.2
TILE_03145,032023112676219,40.814898,-74.0782857,T-Mobile,195.54,30.87,39.1,29,15,357.7,False,Exterior,DAS-W1,128.6,64.2
TILE_03146,032023114304861,40.814898,-74.0780408,Verizon,118.6,19.53,27.4,140,94,338.5,True,West_Upper,DAS-W1,123.6,75.3
TILE_03147,032023114560077,40.814898,-74.0780408,AT&T,86.94,15.78,43.1,115,101,338.5,True,West_Upper,DAS-W1,123.6,75.3
TILE_03148,032023157485567,40.814898,-74.0777959,Verizon,175.28,12.43,29.0,62,61,319.3,True,West_Upper,DAS-W1,121.9,75.6
TILE_03149,032023192566391,40.814898,-74.0777959,AT&T,31.8,16.69,32.3,116,44,319.3,True,West_Upper,DAS-W1,121.9,75.6
TILE_03150,032023124199057,40.814898,-74.077551,Verizon,154.49,22.84,26.1,261,86,300.4,True,West_Upper,DAS-W1,123.7,75.3
TILE_03151,032023151252898,40.814898,-74.077551,T-Mobile,118.38,15.63,22.9,233,108,300.4,True,West_Upper,DAS-W1,123.7,75.3
TILE_03152,032023157363002,40.814898,-74.0773061,Verizon,118.84,18.47,32.5,212,78,281.7,True,West_Upper,DAS-W1,128.9,74.2
TILE_03153,032023183740155,40.814898,-74.0773061,AT&T,172.09,23.93,31.1,206,66,281.7,True,West_Upper,DAS-W1,128.9,74.2
TILE_03154,032023152283525,40.814898,-74.0773061,T-Mobile,119.4,13.63,23.0,186,102,281.7,True,West_Upper,DAS-W1,128.9,74.2
TILE_03155,032023160176989,40.814898,-74.0773061,US Cellular,77.9,8.46,39.8,19,24,281.7,True,West_Upper,DAS-W1,128.9,74.2
TILE_03156,032023172462591,40.814898,-74.0770612,Verizon,117.11,15.74,33.4,203,153,263.3,True,West_Upper,DAS-N2,125.7,74.9
TILE_03157,032023170370024,40.814898,-74.0770612,AT&T,155.03,20.05,34.3,214,87,263.3,True,West_Upper,DAS-N2,125.7,74.9
TILE_03158,032023129753399,40.814898,-74.0768163,Verizon,152.92,21.35,30.2,169,144,245.3,True,Concourse,DAS-N2,108.7,78.3
TILE_03159,032023185698691,40.814898,-74.0768163,AT&T,84.75,17.2,38.6,159,65,245.3,True,Concourse,DAS-N2,108.7,78.3
TILE_03160,032023135897797,40.814898,-74.0768163,T-Mobile,156.19,21.83,23.8,196,54,245.3,True,Concourse,DAS-N2,108.7,78.3
TILE_03161,032023186160216,40.814898,-74.0768163,US Cellular,79.68,10.88,43.1,35,21,245.3,True,Concourse,DAS-N2,108.7,78.3
TILE_03162,032023152269166,40.814898,-74.0763265,Verizon,245.89,16.66,31.4,195,115,210.7,True,Concourse,DAS-N2,80.3,83.9
TILE_03163,032023132532900,40.814898,-74.0763265,AT&T,197.93,20.49,33.5,114,64,210.7,True,Concourse,DAS-N2,80.3,83.9
TILE_03164,032023169846387,40.814898,-74.0763265,T-Mobile,195.91,43.44,29.1,160,79,210.7,True,Concourse,DAS-N2,80.3,83.9
TILE_03165,032023146454079,40.814898,-74.0760816,Verizon,207.39,32.34,27.2,131,47,194.5,True,Concourse,DAS-N2,71.0,85.8
TILE_03166,032023121376961,40.814898,-74.0760816,AT&T,145.1,14.98,34.4,95,34,194.5,True,Concourse,DAS-N2,71.0,85.8
TILE_03167,032023111111679,40.814898,-74.0760816,T-Mobile,145.07,25.33,21.4,90,36,194.5,True,Concourse,DAS-N2,71.0,85.8
TILE_03168,032023120927555,40.814898,-74.0758367,Verizon,149.43,29.41,40.8,297,145,179.1,True,Concourse,DAS-N2,66.9,86.6
TILE_03169,032023149842840,40.814898,-74.0758367,T-Mobile,155.54,39.69,19.4,235,107,179.1,True,Concourse,DAS-N2,66.9,86.6
TILE_03170,032023140121227,40.814898,-74.0755918,Verizon,230.66,38.18,19.4,160,104,164.8,True,Concourse,DAS-N2,69.1,86.2
TILE_03171,032023110717009,40.814898,-74.0753469,Verizon,189.11,26.83,28.2,118,123,152.1,True,Concourse,DAS-N2,77.0,84.6
TILE_03172,032023173229775,40.814898,-74.075102,Verizon,281.79,23.06,19.5,77,30,141.2,True,Concourse,DAS-N2,89.1,82.2
TILE_03173,032023150862620,40.814898,-74.075102,AT&T,204.11,24.9,39.3,31,31,141.2,True,Concourse,DAS-N2,89.1,82.2
TILE_03174,032023197524978,40.814898,-74.0748571,Verizon,167.83,23.98,34.0,161,57,132.7,True,Concourse,DAS-N1,86.9,82.6
TILE_03175,032023135609019,40.814898,-74.0748571,AT&T,191.18,14.43,22.7,208,46,132.7,True,Concourse,DAS-N1,86.9,82.6
TILE_03176,032023150730158,40.814898,-74.0748571,T-Mobile,255.46,40.27,20.5,185,86,132.7,True,Concourse,DAS-N1,86.9,82.6
TILE_03177,032023122500865,40.814898,-74.0746122,Verizon,225.55,25.9,26.4,123,54,127.0,True,Concourse,DAS-N1,75.4,84.9
TILE_03178,032023132179703,40.814898,-74.0746122,AT&T,227.08,25.13,31.3,126,31,127.0,True,Concourse,DAS-N1,75.4,84.9
TILE_03179,032023177219563,40.814898,-74.0743673,Verizon,191.53,15.22,13.0,298,146,124.5,True,Concourse,DAS-N1,68.3,86.3
TILE_03180,032023191219153,40.814898,-74.0743673,AT&T,179.3,28.76,31.6,270,107,124.5,True,Concourse,DAS-N1,68.3,86.3
TILE_03181,032023127068291,40.814898,-74.0741224,AT&T,169.28,13.98,26.4,140,37,125.4,True,Concourse,DAS-N1,67.2,86.6
TILE_03182,032023153756333,40.814898,-74.0741224,T-Mobile,281.35,36.85,15.1,86,49,125.4,True,Concourse,DAS-N1,67.2,86.6
TILE_03183,032023136005742,40.814898,-74.0738776,Verizon,214.76,30.53,33.9,199,129,129.6,True,Concourse,DAS-N1,72.2,85.6
TILE_03184,032023155100113,40.814898,-74.0738776,T-Mobile,318.81,18.5,15.0,103,77,129.6,True,Concourse,DAS-N1,72.2,85.6
TILE_03185,032023155450228,40.814898,-74.0736327,Verizon,217.18,15.59,22.5,185,56,136.9,True,Concourse,DAS-N1,82.2,83.6
TILE_03186,032023118425110,40.814898,-74.0736327,AT&T,98.79,32.64,37.7,108,40,136.9,True,Concourse,DAS-N1,82.2,83.6
TILE_03187,032023187784027,40.814898,-74.0733878,Verizon,176.68,33.07,26.8,215,51,146.7,True,Concourse,DAS-N1,95.7,80.9
TILE_03188,032023158774994,40.814898,-74.0733878,T-Mobile,199.15,24.15,17.7,76,76,146.7,True,Concourse,DAS-N1,95.7,80.9
TILE_03189,032023189783678,40.814898,-74.0733878,US Cellular,109.13,18.63,46.3,26,19,146.7,True,Concourse,DAS-N1,95.7,80.9
TILE_03190,032023121214948,40.814898,-74.0731429,AT&T,118.94,3.4,38.6,91,82,158.6,True,Concourse,DAS-N1,111.5,77.7
TILE_03191,032023137577131,40.814898,-74.072898,Verizon,121.97,24.98,23.0,34,24,172.2,True,Concourse,DAS-N1,128.6,74.3
TILE_03192,032023158866881,40.814898,-74.072898,AT&T,115.89,24.94,38.3,35,18,172.2,True,Concourse,DAS-N1,128.6,74.3
TILE_03193,032023132936589,40.814898,-74.0726531,US Cellular,78.9,17.36,56.9,40,12,187.1,True,Concourse,DAS-N1,146.6,70.7
TILE_03194,032023163880871,40.814898,-74.0724082,Verizon,148.73,9.85,36.9,115,57,203.0,True,Concourse,DAS-N1,165.3,66.9
TILE_03195,032023197778362,40.814898,-74.0724082,AT&T,103.69,10.73,28.4,92,46,203.0,True,Concourse,DAS-N1,165.3,66.9
TILE_03196,032023144334450,40.814898,-74.0724082,T-Mobile,124.28,26.64,19.8,96,67,203.0,True,Concourse,DAS-N1,165.3,66.9
TILE_03197,032023174765679,40.814898,-74.0724082,US Cellular,79.3,10.85,50.2,19,16,203.0,True,Concourse,DAS-N1,165.3,66.9
TILE_03198,032023140729070,40.814898,-74.0721633,Verizon,129.72,24.48,31.5,147,74,219.7,True,Concourse,DAS-E1,167.6,66.5
TILE_03199,032023123088345,40.814898,-74.0721633,AT&T,113.28,7.16,41.7,167,68,219.7,True,Concourse,DAS-E1,167.6,66.5
TILE_03200,032023188693232,40.814898,-74.0721633,T-Mobile,111.96,32.5,28.1,78,69,219.7,True,Concourse,DAS-E1,167.6,66.5
TILE_03201,032023198815825,40.814898,-74.0719184,Verizon,143.26,25.41,32.7,247,121,237.0,True,Concourse,DAS-E1,154.2,69.2
TILE_03202,032023138280245,40.814898,-74.0719184,AT&T,87.25,8.15,35.1,159,86,237.0,True,Concourse,DAS-E1,154.2,69.2
TILE_03203,032023147945565,40.814898,-74.0719184,T-Mobile,90.37,17.94,19.9,127,76,237.0,True,Concourse,DAS-E1,154.2,69.2
TILE_03204,032023122680718,40.814898,-74.0719184,US Cellular,90.64,3.89,53.5,23,17,237.0,True,Concourse,DAS-E1,154.2,69.2
TILE_03205,032023180213433,40.814898,-74.0716735,AT&T,128.58,20.5,49.2,50,15,254.9,True,Concourse,DAS-E1,142.5,71.5
TILE_03206,032023166906233,40.814898,-74.0716735,T-Mobile,264.5,17.36,23.7,32,13,254.9,True,Concourse,DAS-E1,142.5,71.5
TILE_03207,032023178911800,40.814898,-74.0714286,Verizon,89.35,2.65,34.6,116,69,273.1,True,East_Upper,DAS-E1,133.0,73.4
TILE_03208,032023118318887,40.814898,-74.0714286,AT&T,73.35,6.79,38.9,87,95,273.1,True,East_Upper,DAS-E1,133.0,73.4
TILE_03209,032023199197119,40.814898,-74.0711837,Verizon,107.18,20.32,30.9,28,13,291.6,True,East_Upper,DAS-E1,126.2,74.8
TILE_03210,032023119879570,40.814898,-74.0711837,AT&T,111.95,21.45,37.3,21,10,291.6,True,East_Upper,DAS-E1,126.2,74.8
TILE_03211,032023199791060,40.814898,-74.0709388,Verizon,133.25,26.05,29.1,45,46,310.4,True,East_Upper,DAS-E1,122.5,75.5
TILE_03212,032023130337281,40.814898,-74.0709388,T-Mobile,200.48,47.23,19.8,47,18,310.4,True,East_Upper,DAS-E1,122.5,75.5
TILE_03213,032023130713518,40.814898,-74.0706939,Verizon,97.91,11.79,35.5,91,25,329.5,True,East_Upper,DAS-E1,122.3,75.5
TILE_03214,032023178312899,40.814898,-74.0706939,AT&T,120.65,11.19,35.9,47,19,329.5,True,East_Upper,DAS-E1,122.3,75.5
TILE_03215,032023171532451,40.814898,-74.0706939,T-Mobile,89.82,4.16,23.9,66,17,329.5,True,East_Upper,DAS-E1,122.3,75.5
TILE_03216,032023134065374,40.814898,-74.070449,Verizon,165.62,3.73,30.0,159,59,348.7,True,East_Upper,DAS-E1,125.5,74.9
TILE_03217,032023166694547,40.814898,-74.070449,AT&T,95.59,20.1,38.3,186,72,348.7,True,East_Upper,DAS-E1,125.5,74.9
TILE_03218,032023181929563,40.814898,-74.070449,T-Mobile,107.57,28.73,24.7,107,69,348.7,True,East_Upper,DAS-E1,125.5,74.9
TILE_03219,032023126367840,40.814898,-74.0702041,Verizon,93.1,12.65,43.4,42,32,368.1,False,Exterior,DAS-E1,131.9,63.2
TILE_03220,032023115909189,40.814898,-74.0702041,T-Mobile,109.32,38.0,26.4,26,18,368.1,False,Exterior,DAS-E1,131.9,63.2
TILE_03221,032023190300346,40.814898,-74.0699592,Verizon,171.75,23.59,37.0,52,13,387.6,False,Exterior,DAS-E1,141.1,61.2
TILE_03222,032023120072606,40.814898,-74.0699592,AT&T,98.4,7.51,48.7,25,15,387.6,False,Exterior,DAS-E1,141.1,61.2
TILE_03223,032023149643833,40.814898,-74.0699592,T-Mobile,144.29,5.08,33.3,49,19,387.6,False,Exterior,DAS-E1,141.1,61.2
TILE_03224,032023162134563,40.814898,-74.0699592,US Cellular,88.25,9.82,55.2,8,3,387.6,False,Exterior,DAS-E1,141.1,61.2
TILE_03225,032023181967660,40.814898,-74.0697143,Verizon,101.13,18.94,36.9,18,10,407.2,False,Exterior,DAS-E1,152.5,59.3
TILE_03226,032023131552059,40.814898,-74.0697143,T-Mobile,106.3,24.65,30.9,15,11,407.2,False,Exterior,DAS-E1,152.5,59.3
TILE_03227,032023152606639,40.814898,-74.0692245,Verizon,92.22,26.86,36.3,24,16,446.7,False,Exterior,DAS-E1,180.4,55.3
TILE_03228,032023145315118,40.814898,-74.0692245,AT&T,37.76,2.0,50.3,29,15,446.7,False,Exterior,DAS-E1,180.4,55.3
TILE_03229,032023170910583,40.814898,-74.0689796,AT&T,59.42,4.63,56.6,36,12,466.6,False,Exterior,DAS-E1,196.1,53.3
TILE_03230,032023118917003,40.814898,-74.0689796,T-Mobile,91.57,8.11,36.6,19,11,466.6,False,Exterior,DAS-E1,196.1,53.3
TILE_03231,032023160071668,40.814898,-74.0689796,US Cellular,31.27,4.25,63.8,4,3,466.6,False,Exterior,DAS-E1,196.1,53.3
TILE_03232,032023188304324,40.814898,-74.0687347,Verizon,131.79,11.56,41.2,27,21,486.6,False,Exterior,DAS-E1,212.7,51.3
TILE_03233,032023132989551,40.814898,-74.0687347,AT&T,58.38,4.55,57.4,21,16,486.6,False,Exterior,DAS-E1,212.7,51.3
TILE_03234,032023165007804,40.814898,-74.0687347,T-Mobile,77.75,21.85,33.8,23,11,486.6,False,Exterior,DAS-E1,212.7,51.3
TILE_03235,032023130220083,40.814898,-74.0684898,AT&T,87.15,7.91,51.7,15,7,506.6,False,Exterior,DAS-E1,229.9,49.3
TILE_03236,032023164413404,40.814898,-74.0682449,Verizon,96.54,14.68,50.8,71,28,526.6,False,Exterior,DAS-E1,247.7,47.3
TILE_03237,032023197576896,40.814898,-74.068,Verizon,37.64,2.0,49.0,35,17,546.7,False,Exterior,DAS-E1,265.8,45.3
TILE_03238,032023180973274,40.814898,-74.068,T-Mobile,67.5,24.19,41.9,17,17,546.7,False,Exterior,DAS-E1,265.8,45.3
TILE_03239,032023146782196,40.815051,-74.08,AT&T,49.93,4.42,56.1,4,5,500.5,False,Exterior,DAS-W1,231.8,50.0
TILE_03240,032023188109058,40.815051,-74.08,T-Mobile,113.82,34.68,34.2,10,3,500.5,False,Exterior,DAS-W1,231.8,50.0
TILE_03241,032023180844464,40.815051,-74.0797551,Verizon,46.42,11.65,52.3,30,12,480.7,False,Exterior,DAS-W1,215.7,51.9
TILE_03242,032023149453413,40.815051,-74.0797551,AT&T,89.25,12.18,59.0,21,10,480.7,False,Exterior,DAS-W1,215.7,51.9
TILE_03243,032023185642062,40.815051,-74.0797551,T-Mobile,79.47,3.69,40.7,38,16,480.7,False,Exterior,DAS-W1,215.7,51.9
TILE_03244,032023119703110,40.815051,-74.0795102,Verizon,157.61,6.75,35.1,37,34,461.0,False,Exterior,DAS-W1,200.3,53.9
TILE_03245,032023195845108,40.815051,-74.0795102,US Cellular,10.0,9.46,62.7,9,8,461.0,False,Exterior,DAS-W1,200.3,53.9
TILE_03246,032023126035430,40.815051,-74.0792653,Verizon,99.53,16.72,41.0,21,12,441.3,False,Exterior,DAS-W1,186.0,55.9
TILE_03247,032023177066828,40.815051,-74.0792653,T-Mobile,150.12,2.0,29.2,9,8,441.3,False,Exterior,DAS-W1,186.0,55.9
TILE_03248,032023186515965,40.815051,-74.0790204,Verizon,49.97,11.69,48.0,37,23,421.8,False,Exterior,DAS-W1,172.9,57.8
TILE_03249,032023161460085,40.815051,-74.0787755,Verizon,117.88,20.27,43.1,80,18,402.4,False,Exterior,DAS-W1,161.5,59.8
TILE_03250,032023155785060,40.815051,-74.0785306,Verizon,40.89,10.18,40.3,42,31,383.1,False,Exterior,DAS-W1,152.0,61.7
TILE_03251,032023147273311,40.815051,-74.0785306,AT&T,81.28,16.3,44.8,36,24,383.1,False,Exterior,DAS-W1,152.0,61.7
TILE_03252,032023151821463,40.815051,-74.0785306,T-Mobile,92.79,41.88,30.3,49,26,383.1,False,Exterior,DAS-W1,152.0,61.7
TILE_03253,032023160461052,40.815051,-74.0782857,Verizon,133.2,23.65,29.1,81,37,364.0,False,Exterior,DAS-W1,144.8,63.6
TILE_03254,032023190578488,40.815051,-74.0782857,AT&T,81.18,3.44,46.0,32,31,364.0,False,Exterior,DAS-W1,144.8,63.6
TILE_03255,032023114655010,40.815051,-74.0782857,T-Mobile,79.09,32.29,22.7,44,35,364.0,False,Exterior,DAS-W1,144.8,63.6
TILE_03256,032023172493726,40.815051,-74.0780408,AT&T,103.54,6.8,35.7,103,27,345.1,True,West_Upper,DAS-W1,140.4,71.9
TILE_03257,032023115559338,40.815051,-74.0777959,Verizon,108.98,22.03,28.6,349,145,326.3,True,West_Upper,DAS-W1,138.9,72.2
TILE_03258,032023116557912,40.815051,-74.0777959,AT&T,83.76,19.11,34.5,336,90,326.3,True,West_Upper,DAS-W1,138.9,72.2
TILE_03259,032023155518492,40.815051,-74.077551,AT&T,107.57,18.01,49.8,118,104,307.8,True,West_Upper,DAS-W1,140.5,71.9
TILE_03260,032023167677060,40.815051,-74.0773061,Verizon,68.35,2.0,23.5,152,116,289.6,True,West_Upper,DAS-N2,136.5,72.7
TILE_03261,032023183544930,40.815051,-74.0773061,AT&T,67.06,9.4,35.4,234,82,289.6,True,West_Upper,DAS-N2,136.5,72.7
